,Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
4180,123322,HARYANA,1996,7 MULANA,12 DAYA RAM,M,,,IND,105.0
4181,123323,HARYANA,1996,8 AMBALA CANTONMENT,1 ANIL,M,,,IND,22735.0
4182,123324,HARYANA,1996,8 AMBALA CANTONMENT,2 RAJ RANI,F,,,INC,16645.0
4183,123325,HARYANA,1996,8 AMBALA CANTONMENT,3 KABIR DEV,M,,,BJP,12573.0
4184,123326,HARYANA,1996,8 AMBALA CANTONMENT,4 SHIV KUMAR,M,,,AIIC(T),1700.0
4185,123327,HARYANA,1996,8 AMBALA CANTONMENT,5 SEWA SINGH,M,,,BSP,1414.0
4186,123328,HARYANA,1996,8 AMBALA CANTONMENT,6 PUSHPA,F,,,CPI,454.0
4187,123329,HARYANA,1996,8 AMBALA CANTONMENT,7 KAMLESH RANI,F,,,SAP,227.0
4188,123330,HARYANA,1996,8 AMBALA CANTONMENT,8 LAJO DEVI,F,,,BSP(A),153.0
4189,123331,HARYANA,1996,8 AMBALA CANTONMENT,9 RAJINDER,M,,,IND,132.0
4190,123332,HARYANA,1996,8 AMBALA CANTONMENT,10 JATINDER KUMAR,M,,,SHS,118.0
4191,123333,HARYANA,1996,8 AMBALA CANTONMENT,11 SURESH CHANDER,M,,,IND,113.0
4192,123334,HARYANA,1996,8 AMBALA CANTONMENT,12 DHARAM SINGH,M,,,IND,93.0
4193,123335,HARYANA,1996,8 AMBALA CANTONMENT,12 AJAY KUMAR,M,,,IND,93.0
4194,123336,HARYANA,1996,8 AMBALA CANTONMENT,14 KARTAR SINGH,M,,,IND,74.0
4195,123337,HARYANA,1996,8 AMBALA CANTONMENT,15 RAVINDER SINGH,M,,,IND,52.0
4196,123338,HARYANA,1996,8 AMBALA CANTONMENT,16 DEVI DAYAL,M,,,IND,50.0
4197,123339,HARYANA,1996,8 AMBALA CANTONMENT,17 SURINDER,M,,,IND,29.0
4198,123340,HARYANA,1996,8 AMBALA CANTONMENT,18 SANTOSH KUMAR,M,,,IND,26.0
4199,123341,HARYANA,1996,8 AMBALA CANTONMENT,18 SANTOSH KUMAR,M,,,IND,26.0
4200,123342,HARYANA,1996,8 AMBALA CANTONMENT,19 J.P. MANN,M,,,IND,19.0
4201,123343,HARYANA,1996,9 AMBALA CITY,1 FAQIR CHAND,M,,,BJP,28570.0
4202,123344,HARYANA,1996,9 AMBALA CITY,2 SUMER CHAND,M,,,INC,24900.0
4203,123345,HARYANA,1996,9 AMBALA CITY,3 RAMESHWAR PARSHAD,M,,,SAP,8511.0
4204,123346,HARYANA,1996,9 AMBALA CITY,4 PURAN PARKASH SAINI,M,,,BSP,5822.0
4205,123347,HARYANA,1996,9 AMBALA CITY,5 SUKHDEV SINGH GOVIND GARH,M,,,IND,2996.0
4206,123348,HARYANA,1996,9 AMBALA CITY,6 RAJ KUMAR,M,,,AIIC(T),2107.0
4207,123349,HARYANA,1996,9 AMBALA CITY,7 NIRMALA SANDHU,F,,,IND,448.0
4208,123350,HARYANA,1996,9 AMBALA CITY,8 SOM NATH BOH,M,,,BSP(A),425.0
4209,123351,HARYANA,1996,9 AMBALA CITY,9 BANARSI DASS PARJAPAT,M,,,IND,293.0
4210,123352,HARYANA,1996,9 AMBALA CITY,10 SHIV KUMAR SHARMA,M,,,IND,222.0
4211,123353,HARYANA,1996,9 AMBALA CITY,11 GOVARDHAN DASS,M,,,IND,219.0
4212,123354,HARYANA,1996,9 AMBALA CITY,12 VARINDER KUMAR HANDA,M,,,IND,84.0
4213,123355,HARYANA,1996,9 AMBALA CITY,13 ANIL SHARMA,M,,,ICS,82.0
4214,123356,HARYANA,1996,9 AMBALA CITY,13 JAGJIT SINGH MAHI,M,,,IND,82.0
4215,123357,HARYANA,1996,9 AMBALA CITY,15 NARESH KUMAR SHARMA,M,,,SHS,73.0
4216,123358,HARYANA,1996,10 NAGGAL,1 NIRMAL SINGH,M,,,IND,34822.0
4217,123359,HARYANA,1996,10 NAGGAL,2 JASBIR SINGH MALLAUR,M,,,HVP,15162.0
4218,123360,HARYANA,1996,10 NAGGAL,3 JAGIR SINGH,M,,,SAP,14611.0
4219,123361,HARYANA,1996,10 NAGGAL,4 RAJPAL,M,,,BSP,12741.0
4220,123362,HARYANA,1996,10 NAGGAL,5 HARMOHINDER SINGH CHATHA,M,,,INC,9518.0
4221,123363,HARYANA,1996,10 NAGGAL,6 KIRAN PAL,M,,,AIIC(T),775.0
4222,123364,HARYANA,1996,10 NAGGAL,7 KARAM VIR,M,,,IND,719.0
4223,123365,HARYANA,1996,10 NAGGAL,8 GURDAS RAM,M,,,IND,441.0
4224,123366,HARYANA,1996,10 NAGGAL,9 DES RAJ,M,,,IND,318.0
4225,123367,HARYANA,1996,10 NAGGAL,10 GURBAX,M,,,IND,205.0
4226,123368,HARYANA,1996,10 NAGGAL,11 KRISHAN LAL,M,,,IND,178.0
4227,123369,HARYANA,1996,10 NAGGAL,12 MOHAN SINGH,M,,,IND,126.0
4228,123370,HARYANA,1996,10 NAGGAL,13 SULINDER SINGH,M,,,IND,124.0
4229,123371,HARYANA,1996,10 NAGGAL,14 MOHINDER SINGH,M,,,IND,121.0
4230,123372,HARYANA,1996,10 NAGGAL,15 RAVINDER SINGH,M,,,IND,120.0
4231,123373,HARYANA,1996,10 NAGGAL,16 TEK CHAND,M,,,IND,106.0
4232,123374,HARYANA,1996,10 NAGGAL,17 SAHIB SINGH,M,,,IND,82.0
4233,123375,HARYANA,1996,10 NAGGAL,18 ANIL KUMAR,M,,,IND,80.0
4234,123376,HARYANA,1996,10 NAGGAL,19 JAGIAR SINGH,M,,,IND,74.0
4235,123377,HARYANA,1996,10 NAGGAL,20 BALVINDER SINGH,M,,,IND,54.0
4236,123378,HARYANA,1996,10 NAGGAL,21 ARJUN DASS,M,,,IND,53.0
4237,123379,HARYANA,1996,10 NAGGAL,22 NARINDER SINGH,M,,,IND,52.0
4238,123380,HARYANA,1996,10 NAGGAL,23 KRISHAN KUMAR CHAUHAN,M,,,IND,51.0
4239,123381,HARYANA,1996,10 NAGGAL,23 ISHWAR SINGH,M,,,IND,51.0
4240,123382,HARYANA,1996,10 NAGGAL,25 NACHHATTAR SINGH,M,,,IND,25.0
4241,123383,HARYANA,1996,11 INDRI,1 BHIM SEN,M,,,IND,20930.0
4242,123384,HARYANA,1996,11 INDRI,2 DES RAJ,M,,,INC,16698.0
4243,123385,HARYANA,1996,11 INDRI,3 DALBIR,M,,,BSP,15663.0
4244,123386,HARYANA,1996,11 INDRI,4 ANGREJ SINGH,M,,,SAP,14109.0
4245,123387,HARYANA,1996,11 INDRI,5 VED PAL,M,,,HVP,12773.0
4246,123388,HARYANA,1996,11 INDRI,6 SURINDER SINGH,M,,,IND,8994.0
4247,123389,HARYANA,1996,11 INDRI,7 LAXMAN SINGH,M,,,JD,2188.0
4248,123390,HARYANA,1996,11 INDRI,8 JAI BHAGWAN,M,,,AIIC(T),1332.0
4249,123391,HARYANA,1996,11 INDRI,9 ASHWANI KUMAR,M,,,JP,398.0
4250,123392,HARYANA,1996,11 INDRI,10 SEWA RAM,M,,,BHJS,387.0
4251,123393,HARYANA,1996,11 INDRI,11 AMAR SINGH,M,,,IND,380.0
4252,123394,HARYANA,1996,11 INDRI,12 RAVINDER KUMAR,M,,,IND,330.0
4253,123395,HARYANA,1996,11 INDRI,13 PAWAN KUMAR,M,,,IND,285.0
4254,123396,HARYANA,1996,11 INDRI,14 KRISHANA,F,,,IND,275.0
4255,123397,HARYANA,1996,11 INDRI,15 RISHI PAL,M,,,IND,202.0
4256,123398,HARYANA,1996,11 INDRI,16 RAJ PAL,M,,,IND,193.0
4257,123399,HARYANA,1996,11 INDRI,17 JAI LAL,M,,,ICS,190.0
4258,123400,HARYANA,1996,11 INDRI,18 SANJAY HANS,M,,,IND,186.0
4259,123401,HARYANA,1996,11 INDRI,19 MAI LAL,M,,,IND,179.0
4260,123402,HARYANA,1996,11 INDRI,20 GURPREET SINGH,M,,,IND,143.0
4261,123403,HARYANA,1996,11 INDRI,21 AMI LAL,M,,,IND,123.0
4262,123404,HARYANA,1996,11 INDRI,22 TARA CHAND,M,,,IND,122.0
4263,123405,HARYANA,1996,11 INDRI,22 DIN DAYAL,M,,,IND,122.0
4264,123406,HARYANA,1996,11 INDRI,24 REHMAT SINGH,M,,,IND,101.0
4265,123407,HARYANA,1996,11 INDRI,25 BAKHTAWAR SINGH,M,,,IND,88.0
4266,123408,HARYANA,1996,11 INDRI,26 SUBHASH CHAND,M,,,IND,87.0
4267,123409,HARYANA,1996,11 INDRI,27 NATHI RAM,M,,,IND,80.0
4268,123410,HARYANA,1996,11 INDRI,28 BALJORA,M,,,IND,78.0
4269,123411,HARYANA,1996,11 INDRI,29 AMAR NATH,M,,,IND,69.0
4270,123412,HARYANA,1996,11 INDRI,30 JOGINDER SHARMA,M,,,IND,67.0
4271,123413,HARYANA,1996,12 NILOKHERI,1 JAI SINGH,M,,,INC,31536.0
4272,123414,HARYANA,1996,12 NILOKHERI,2 BAKSHISH SINGH,M,,,SAP,21954.0
4273,123415,HARYANA,1996,12 NILOKHERI,3 RAJINDER SINGH,M,,,IND,12881.0
4274,123416,HARYANA,1996,12 NILOKHERI,4 CHANDA SINGH,M,,,HVP,8673.0
4275,123417,HARYANA,1996,12 NILOKHERI,5 AMARJIT,M,,,BSP,6146.0
4276,123418,HARYANA,1996,12 NILOKHERI,6 RATTAN LAL,M,,,IND,2039.0
4277,123419,HARYANA,1996,12 NILOKHERI,7 SURENDAR,M,,,JD,1065.0
4278,123420,HARYANA,1996,12 NILOKHERI,8 RANJIT SINGH,M,,,IND,843.0
4279,123421,HARYANA,1996,12 NILOKHERI,9 ASHWANI,M,,,AIIC(T),629.0
4280,123422,HARYANA,1996,12 NILOKHERI,9 ASHWANI,M,,,AIIC(T),629.0
4281,123423,HARYANA,1996,12 NILOKHERI,10 AJIT SINGH,M,,,IND,428.0
4282,123424,HARYANA,1996,12 NILOKHERI,11 SATISH KUMAR,M,,,IND,365.0
4283,123425,HARYANA,1996,12 NILOKHERI,12 RAM SAROOP,M,,,IND,288.0
4284,123426,HARYANA,1996,12 NILOKHERI,13 JAI PAL,M,,,IND,145.0
4285,123427,HARYANA,1996,12 NILOKHERI,14 RAJ KUMAR,M,,,IND,121.0
4286,123428,HARYANA,1996,12 NILOKHERI,15 LAKHVINDER SINGH,M,,,IND,114.0
4287,123429,HARYANA,1996,12 NILOKHERI,16 OM SUKH LAL,M,,,IND,97.0
4288,123430,HARYANA,1996,12 NILOKHERI,17 MADAN LAL,M,,,IND,94.0
4289,123431,HARYANA,1996,12 NILOKHERI,18 RANDHIR,M,,,IND,75.0
4290,123432,HARYANA,1996,12 NILOKHERI,19 MALKHAN SINGH,M,,,IND,53.0
4291,123433,HARYANA,1996,13 KARNAL,1 SHASHIPAL MEHTA,M,,,BJP,35511.0
4292,123434,HARYANA,1996,13 KARNAL,2 JAI PARKASH,M,,,INC,27093.0
4293,123435,HARYANA,1996,13 KARNAL,3 SURESH KUMAR,M,,,AIIC(T),15936.0
4294,123436,HARYANA,1996,13 KARNAL,4 BRIJ KUMAR,M,,,SAP,7044.0
4295,123437,HARYANA,1996,13 KARNAL,5 SURESH KUMAR S/O BADLU RAM,M,,,BSP,2272.0
4296,123438,HARYANA,1996,13 KARNAL,6 ISHWAR SINGH,M,,,JD,1878.0
4297,123439,HARYANA,1996,13 KARNAL,7 BALWINDER SINGH,M,,,IND,1567.0
4298,123440,HARYANA,1996,13 KARNAL,8 SACHENDER,M,,,IND,355.0
4299,123441,HARYANA,1996,13 KARNAL,9 OM PARKASH,M,,,IND,304.0
4300,123442,HARYANA,1996,13 KARNAL,9 SURESH KUMAR S/O PRITAM LAL,M,,,IND,304.0
4301,123443,HARYANA,1996,13 KARNAL,11 HEM RAJ,M,,,IND,279.0
4302,123444,HARYANA,1996,13 KARNAL,12 BHOJA RAM,M,,,IND,266.0
4303,123445,HARYANA,1996,13 KARNAL,13 DINESH,M,,,IND,259.0
4304,123446,HARYANA,1996,13 KARNAL,14 PALWINDER SINGH BEDI,M,,,IND,224.0
4305,123447,HARYANA,1996,13 KARNAL,15 NATHI RAM,M,,,ICS,203.0
4306,123448,HARYANA,1996,13 KARNAL,16 HARJIT SINGH,M,,,IND,141.0
4307,123449,HARYANA,1996,13 KARNAL,17 RAKESH KUMAR,M,,,IND,100.0
4308,123450,HARYANA,1996,13 KARNAL,18 SHAM SUNDER,M,,,IND,90.0
4309,123451,HARYANA,1996,13 KARNAL,19 SURIENDER,M,,,IND,83.0
4310,123452,HARYANA,1996,13 KARNAL,20 SULTAN SINGH,M,,,IND,82.0
4311,123453,HARYANA,1996,13 KARNAL,21 AASHUTOSH,M,,,IND,81.0
4312,123454,HARYANA,1996,13 KARNAL,22 ANAND PARKASH,M,,,IND,74.0
4313,123455,HARYANA,1996,13 KARNAL,23 SURAJ BEHAL,M,,,IND,69.0
4314,123456,HARYANA,1996,13 KARNAL,24 SUNIL KUMAR,M,,,IND,57.0
4315,123457,HARYANA,1996,13 KARNAL,25 AMARJEET SINGH,M,,,IND,51.0
4316,123458,HARYANA,1996,13 KARNAL,26 MADAN GOPAL GUPTA,M,,,IND,50.0
4317,123459,HARYANA,1996,13 KARNAL,27 BHAGAT RAM,M,,,IND,49.0
4318,123460,HARYANA,1996,13 KARNAL,28 HARMINDER SINGH,M,,,IND,43.0
4319,123461,HARYANA,1996,13 KARNAL,29 GURDEV SINGH,M,,,IND,34.0
4320,123462,HARYANA,1996,13 KARNAL,30 MANJIT SINGH,M,,,IND,31.0
4321,123463,HARYANA,1996,13 KARNAL,31 GANGA DHAR BHATIA,M,,,IND,29.0
4322,123464,HARYANA,1996,13 KARNAL,31 SUNDER LAL,M,,,IND,29.0
4323,123465,HARYANA,1996,13 KARNAL,33 INDER KUMAR,M,,,IND,20.0
4324,123466,HARYANA,1996,13 KARNAL,34 AJAY KUMAR,M,,,IND,19.0
4325,123467,HARYANA,1996,14 JUNDLA,1 NAFE SINGH,M,,,SAP,26722.0
4326,123468,HARYANA,1996,14 JUNDLA,2 RAJ KUMAR,M,,,INC,15470.0
4327,123469,HARYANA,1996,14 JUNDLA,3 MANPHOOL SINGH,M,,,HVP,11750.0
4328,123470,HARYANA,1996,14 JUNDLA,4 ISHWAR KAUR,F,,,BSP,6575.0
4329,123471,HARYANA,1996,14 JUNDLA,5 RAM SHARAN,M,,,IND,6536.0
4330,123472,HARYANA,1996,14 JUNDLA,6 JAI PARKASH,M,,,JD,2871.0
4331,123473,HARYANA,1996,14 JUNDLA,7 GIAN CHAND,M,,,IND,1790.0
4332,123474,HARYANA,1996,14 JUNDLA,8 DHAN SINGH,M,,,AIIC(T),1610.0
4333,123475,HARYANA,1996,14 JUNDLA,9 JANAK SINGH,M,,,IND,1194.0
4334,123476,HARYANA,1996,14 JUNDLA,10 DROPTI,F,,,IND,883.0
4335,123477,HARYANA,1996,14 JUNDLA,11 GOPAL KRISHAN,M,,,IND,234.0
4336,123478,HARYANA,1996,14 JUNDLA,12 AMAR SINGH,M,,,IND,205.0
4337,123479,HARYANA,1996,14 JUNDLA,12 AMAR SINGH,M,,,IND,205.0
4338,123480,HARYANA,1996,14 JUNDLA,13 RAJ RANI,F,,,IND,183.0
4339,123481,HARYANA,1996,14 JUNDLA,14 JAI BHAGWAN,M,,,IND,161.0
4340,123482,HARYANA,1996,14 JUNDLA,14 GURCHARAN,M,,,ICS,161.0
4341,123483,HARYANA,1996,14 JUNDLA,16 BALAK RAM,M,,,IND,145.0
4342,123484,HARYANA,1996,14 JUNDLA,17 GANPAT RAI,M,,,IND,143.0
4343,123485,HARYANA,1996,14 JUNDLA,18 SHAMSHER SINGH,M,,,IND,110.0
4344,123486,HARYANA,1996,14 JUNDLA,19 BABLI,F,,,FBL,104.0
4345,123487,HARYANA,1996,14 JUNDLA,20 NARENDER KUMAR,M,,,IND,100.0
4346,123488,HARYANA,1996,14 JUNDLA,21 BEERA,M,,,IND,87.0
4347,123489,HARYANA,1996,14 JUNDLA,22 SUMER CHAND,M,,,IND,82.0
4348,123490,HARYANA,1996,14 JUNDLA,23 SAGAR CHAND,M,,,IND,78.0
4349,123491,HARYANA,1996,14 JUNDLA,24 BALJIT,M,,,IND,68.0
4350,123492,HARYANA,1996,14 JUNDLA,25 DARSHAN LAL,M,,,IND,58.0
4351,123493,HARYANA,1996,14 JUNDLA,26 SARDHA RAM,M,,,IND,50.0
4352,123494,HARYANA,1996,15 GHARAUNDA,1 RAMESH S/O SULEKH CHAND,M,,,BJP,20230.0
4353,123495,HARYANA,1996,15 GHARAUNDA,2 RAMESH KUMAR RANA S/O JAGPAL SINGH,M,,,SAP,20219.0
4354,123496,HARYANA,1996,15 GHARAUNDA,3 RAM PAL SINGH,M,,,INC,11973.0
4355,123497,HARYANA,1996,15 GHARAUNDA,4 RAM KISHAN,M,,,AIIC(T),8367.0
4356,123498,HARYANA,1996,15 GHARAUNDA,5 VED PARKASH,M,,,JD,6719.0
4357,123499,HARYANA,1996,15 GHARAUNDA,6 SURINDER KUMAR,M,,,IND,4170.0
4358,123500,HARYANA,1996,15 GHARAUNDA,7 SUBASH CHANDER,M,,,SHS,3833.0
4359,123501,HARYANA,1996,15 GHARAUNDA,8 KESHO RAM,M,,,BSP,3670.0
4360,123502,HARYANA,1996,15 GHARAUNDA,9 SUBA SINGH,M,,,CPM,720.0
4361,123503,HARYANA,1996,15 GHARAUNDA,10 OM PARKASH,M,,,IND,499.0
4362,123504,HARYANA,1996,15 GHARAUNDA,11 BIR SINGH,M,,,IND,424.0
4363,123505,HARYANA,1996,15 GHARAUNDA,12 RAMESH S/O BARTHU RAM,M,,,IND,317.0
4364,123506,HARYANA,1996,15 GHARAUNDA,13 SATNAM,M,,,IND,215.0
4365,123507,HARYANA,1996,15 GHARAUNDA,14 RAM NIWAS,M,,,IND,214.0
4366,123508,HARYANA,1996,15 GHARAUNDA,15 ZILE SINGH,M,,,IND,206.0
4367,123509,HARYANA,1996,15 GHARAUNDA,16 VIKRAM SINGH,M,,,IND,196.0
4368,123510,HARYANA,1996,15 GHARAUNDA,17 JAFRA,M,,,IND,176.0
4369,123511,HARYANA,1996,15 GHARAUNDA,18 BALWANT SINGH,M,,,IND,139.0
4370,123512,HARYANA,1996,15 GHARAUNDA,19 PIRU RAM,M,,,SP,134.0
4371,123513,HARYANA,1996,15 GHARAUNDA,20 RIKHIKESH,M,,,IND,122.0
4372,123514,HARYANA,1996,15 GHARAUNDA,21 BANARSI,M,,,IND,109.0
4373,123515,HARYANA,1996,15 GHARAUNDA,22 ANGURI DEVI,F,,,IND,105.0
4374,123516,HARYANA,1996,15 GHARAUNDA,23 PARVESH KUMAR GOYAL,M,,,IND,86.0
4375,123517,HARYANA,1996,15 GHARAUNDA,24 RAM PAL,M,,,IND,83.0
4376,123518,HARYANA,1996,15 GHARAUNDA,25 SURESH SINGH,M,,,IND,82.0
4377,123519,HARYANA,1996,15 GHARAUNDA,26 MADAN LAL,M,,,IND,79.0
4378,123520,HARYANA,1996,15 GHARAUNDA,27 NAFE SINGH,M,,,IND,75.0
4379,123521,HARYANA,1996,15 GHARAUNDA,27 PARVEEN KUMAR,M,,,IND,75.0
4380,123522,HARYANA,1996,15 GHARAUNDA,29 JOGI RAM,M,,,IND,72.0
4381,123523,HARYANA,1996,15 GHARAUNDA,30 RAM CHANDER,M,,,IND,69.0
4382,123524,HARYANA,1996,15 GHARAUNDA,31 SAZID,M,,,IND,61.0
4383,123525,HARYANA,1996,15 GHARAUNDA,32 SATIS KUMAR,M,,,IND,55.0
4384,123526,HARYANA,1996,15 GHARAUNDA,33 SURAT SINGH,M,,,IND,54.0
4385,123527,HARYANA,1996,15 GHARAUNDA,34 PRITHVI SINGH,M,,,IND,42.0
4386,123528,HARYANA,1996,15 GHARAUNDA,35 SUKHBIR,M,,,IND,31.0
4387,123529,HARYANA,1996,16 ASSANDH,1 KRISHAN LAL,M,,,SAP,28333.0
4388,123530,HARYANA,1996,16 ASSANDH,2 RAJINDER SINGH,M,,,HVP,25840.0
4389,123531,HARYANA,1996,16 ASSANDH,3 JAI KUMAR,M,,,INC,9695.0
4390,123532,HARYANA,1996,16 ASSANDH,4 RAM KUMAR,M,,,BSP,3327.0
4391,123533,HARYANA,1996,16 ASSANDH,5 GEETA RAM,M,,,JD,2492.0
4392,123534,HARYANA,1996,16 ASSANDH,6 VED PAL,M,,,IND,2405.0
4393,123535,HARYANA,1996,16 ASSANDH,7 RAM DHARI,M,,,AIIC(T),1283.0
4394,123536,HARYANA,1996,16 ASSANDH,8 DHARAM PAL,M,,,JHM,690.0
4395,123537,HARYANA,1996,16 ASSANDH,9 SATYAWAN,M,,,IND,180.0
4396,123538,HARYANA,1996,16 ASSANDH,10 SUNDER KUMAR,M,,,IND,154.0
4397,123539,HARYANA,1996,16 ASSANDH,11 MOHENDER,M,,,IND,109.0
4398,123540,HARYANA,1996,16 ASSANDH,12 AZAD,M,,,IND,92.0
4399,123541,HARYANA,1996,16 ASSANDH,13 RAMDIA,M,,,IND,81.0
4400,123542,HARYANA,1996,16 ASSANDH,14 MITHU RAM,M,,,IND,74.0
4401,123543,HARYANA,1996,17 PANIPAT,1 OM PARKASH,M,,,IND,49123.0
4402,123544,HARYANA,1996,17 PANIPAT,2 BALBIR PAUL,M,,,INC,31508.0
4403,123545,HARYANA,1996,17 PANIPAT,3 NETI SAIN,M,,,BJP,29321.0
4404,123546,HARYANA,1996,17 PANIPAT,4 PARTAP SINGH,M,,,BSP,1701.0
4405,123547,HARYANA,1996,17 PANIPAT,5 YASIM ALI,M,,,IND,1024.0
4406,123548,HARYANA,1996,17 PANIPAT,6 NARAIN PARKASH,M,,,AIIC(T),449.0
4407,123549,HARYANA,1996,17 PANIPAT,7 SANTOKH SINGH,M,,,CPM,426.0
4408,123550,HARYANA,1996,17 PANIPAT,8 HARI SINGH,M,,,JHM,389.0
4409,123551,HARYANA,1996,17 PANIPAT,9 RAJ BALA,F,,,IND,382.0
4410,123552,HARYANA,1996,17 PANIPAT,10 VIJAY KUMAR S/O HARI CHAND,M,,,IND,294.0
4411,123553,HARYANA,1996,17 PANIPAT,11 ROHTASH,M,,,IND,282.0
4412,123554,HARYANA,1996,17 PANIPAT,12 RANJIT,M,,,IND,251.0
4413,123555,HARYANA,1996,17 PANIPAT,13 BODH RAJ,M,,,IND,128.0
4414,123556,HARYANA,1996,17 PANIPAT,14 JAMALUDIN,M,,,IND,109.0
4415,123557,HARYANA,1996,17 PANIPAT,15 VIJAY S/O MUKAND LAL,M,,,IND,97.0
4416,123558,HARYANA,1996,17 PANIPAT,16 PREM CHAND,M,,,IND,93.0
4417,123559,HARYANA,1996,17 PANIPAT,17 MULAKH RAJ,M,,,IND,89.0
4418,123560,HARYANA,1996,17 PANIPAT,18 SITESH KUMAR,M,,,IND,87.0
4419,123561,HARYANA,1996,17 PANIPAT,19 AMAR SINGH JOHRI,M,,,IND,56.0
4420,123562,HARYANA,1996,17 PANIPAT,20 HARBANS SINGH,M,,,IND,36.0
4421,123563,HARYANA,1996,17 PANIPAT,21 DINESH KUMAR,M,,,IND,34.0
4422,123564,HARYANA,1996,17 PANIPAT,22 SAHI RAM,M,,,IND,29.0
4423,123565,HARYANA,1996,18 SAMBHALKA,1 KARTAR SINGH BHADANA,M,,,HVP,20103.0
4424,123566,HARYANA,1996,18 SAMBHALKA,2 PHOOL PATI,F,,,SAP,17723.0
4425,123567,HARYANA,1996,18 SAMBHALKA,3 KATAR SINGH CHHOKAR,M,,,INC,11693.0
4426,123568,HARYANA,1996,18 SAMBHALKA,4 HARI SINGH NALWA,M,,,IND,9313.0
4427,123569,HARYANA,1996,18 SAMBHALKA,5 JAGDEV SINGH,M,,,SP,7496.0
4428,123570,HARYANA,1996,18 SAMBHALKA,6 MEENA,F,,,IND,7027.0
4429,123571,HARYANA,1996,18 SAMBHALKA,7 BHARAT SINGH,M,,,BSP,3552.0
4430,123572,HARYANA,1996,18 SAMBHALKA,8 SAT NARAIN,M,,,IND,3176.0
4431,123573,HARYANA,1996,18 SAMBHALKA,9 MAM CHAND,M,,,CPI,1800.0
4432,123574,HARYANA,1996,18 SAMBHALKA,10 SHYAM LAL JANGRA S/O JAI NAND,M,,,AIIC(T),1512.0
4433,123575,HARYANA,1996,18 SAMBHALKA,11 MAHENDER,M,,,IND,1032.0
4434,123576,HARYANA,1996,18 SAMBHALKA,12 GOVERDHAN,M,,,IND,591.0
4435,123577,HARYANA,1996,18 SAMBHALKA,13 YASHIM ALI,M,,,IND,502.0
4436,123578,HARYANA,1996,18 SAMBHALKA,14 RAKESH,M,,,IND,472.0
4437,123579,HARYANA,1996,18 SAMBHALKA,15 BALJIT,M,,,IND,315.0
4438,123580,HARYANA,1996,18 SAMBHALKA,16 SHYAM LAL S/O RAM KISHAN,M,,,ICS,310.0
4439,123581,HARYANA,1996,18 SAMBHALKA,17 RAGHBIR SINGH,M,,,IND,191.0
4440,123582,HARYANA,1996,18 SAMBHALKA,18 RAM PAL,M,,,IND,166.0
4441,123583,HARYANA,1996,18 SAMBHALKA,19 MOTI,M,,,IND,105.0
4442,123584,HARYANA,1996,18 SAMBHALKA,20 RAM SINGH,M,,,IND,97.0
4443,123585,HARYANA,1996,18 SAMBHALKA,21 RAM PHAL,M,,,IND,69.0
4444,123586,HARYANA,1996,19 NAULTHA,1 BIJENDER,M,,,HVP,24790.0
4445,123587,HARYANA,1996,19 NAULTHA,2 SATBIR SINGH KADIAN,M,,,SAP,23667.0
4446,123588,HARYANA,1996,19 NAULTHA,3 SATBIR,M,,,INC,12113.0
4447,123589,HARYANA,1996,19 NAULTHA,4 RAJ BALA,F,,,BSP,9938.0
4448,123590,HARYANA,1996,19 NAULTHA,5 BALWAN SINGH,M,,,IND,3420.0
4449,123591,HARYANA,1996,19 NAULTHA,6 KEHAR SINGH,M,,,JD,1214.0
4450,123592,HARYANA,1996,19 NAULTHA,7 NAFE SINGH,M,,,AIIC(T),1212.0
4451,123593,HARYANA,1996,19 NAULTHA,8 MAMAN CHAND BIJLAN,M,,,IND,834.0
4452,123594,HARYANA,1996,19 NAULTHA,9 RANDHIR SINGH,M,,,IND,634.0
4453,123595,HARYANA,1996,19 NAULTHA,10 SITA RAM,M,,,FBL,456.0
4454,123596,HARYANA,1996,19 NAULTHA,11 JASBIR,M,,,SP,392.0
4455,123597,HARYANA,1996,19 NAULTHA,12 PARTAP SINGH,M,,,IND,205.0
4456,123598,HARYANA,1996,19 NAULTHA,13 RAM CHANDER,M,,,IND,204.0
4457,123599,HARYANA,1996,19 NAULTHA,14 MAHABIR SINGH,M,,,IND,81.0
4458,123600,HARYANA,1996,19 NAULTHA,15 JAI KISHAN,M,,,IND,57.0
4459,123601,HARYANA,1996,19 NAULTHA,16 MAHENDER,M,,,IND,54.0
4460,123602,HARYANA,1996,19 NAULTHA,17 RAM PHAL,M,,,IND,50.0
4461,123603,HARYANA,1996,19 NAULTHA,18 OM PARKASH,M,,,IND,36.0
4462,123604,HARYANA,1996,20 SHAHABAD,1 KAPOOR CHAND,M,,,BJP,27307.0
4463,123605,HARYANA,1996,20 SHAHABAD,2 MOHINDER SINGH,M,,,SAP,19664.0
4464,123606,HARYANA,1996,20 SHAHABAD,3 KHARAITI LAL,M,,,INC,14678.0
4465,123607,HARYANA,1996,20 SHAHABAD,4 RAGHUBIR SINGH,M,,,BSP,8158.0
4466,123608,HARYANA,1996,20 SHAHABAD,5 RAM SINGH,M,,,AIIC(T),4125.0
4467,123609,HARYANA,1996,20 SHAHABAD,6 JASBIR SINGH BHINDER,M,,,IND,3718.0
